trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.2, 'e': 0.16041356777517274}",20,0,21.76539209495962,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
184,False,"{'a': 0.2, 'e': 0.15881742610692068}",30,11,31.230207267517997,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.2, 'e': 0.1572371663136276}",25,0,34.32240062170254,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.2, 'e': 0.1556726303679973}",20,15,9.569665598038817,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.2, 'e': 0.1541236618151314}",25,20,10.967006700926214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.2, 'e': 0.15259010575688386}",35,25,19.319364992006737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.2, 'e': 0.15107180883637084}",20,6,25.309894739375213,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.2, 'e': 0.14956861922263504}",25,13,9.81085454393273,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.2, 'e': 0.14808038659546244}",20,7,10.409376199558503,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.2, 'e': 0.14660696213035015}",30,13,-35.297411910171164,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 0}",1
193,False,"{'a': 0.2, 'e': 0.14514819848362373}",20,2,23.853889941063162,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.2, 'e': 0.14370394977770293}",25,10,18.867926318921775,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.2, 'e': 0.1422740715865136}",25,11,22.422033798889714,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.2, 'e': 0.140858420921045}",30,7,22.69772738381347,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.2, 'e': 0.13945685621505094}",30,13,30.776994445174477,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.2, 'e': 0.13806923731089282}",20,0,-43.36372724254321,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
199,False,"{'a': 0.2, 'e': 0.13669542544552385}",25,0,3.4400614312954287,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
200,False,"{'a': 0.2, 'e': 0.1353352832366127}",20,0,26.04998739774554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
201,False,"{'a': 0.2, 'e': 0.13398867466880493}",25,0,29.294267403554482,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
202,False,"{'a': 0.2, 'e': 0.13265546508012172}",20,9,-80.01579600556086,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
203,False,"{'a': 0.2, 'e': 0.13133552114849303}",20,6,1.684919959843719,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.2, 'e': 0.1300287108784259}",25,18,11.13688015581753,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.2, 'e': 0.12873490358780423}",20,0,-24.74620839761014,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
206,False,"{'a': 0.2, 'e': 0.12745396989482075}",20,13,11.786331691885579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.2, 'e': 0.12618578170503877}",20,3,23.369658499479712,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.2, 'e': 0.12493021219858241}",20,0,14.618025533273624,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
209,False,"{'a': 0.2, 'e': 0.12368713581745483}",25,8,31.09865404911364,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.2, 'e': 0.1224564282529819}",20,11,-11.603886817497688,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
211,False,"{'a': 0.2, 'e': 0.12123796643338168}",20,0,-22.431683425898328,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
212,False,"{'a': 0.2, 'e': 0.12003162851145673}",20,12,14.461304708420554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.2, 'e': 0.11883729385240965}",30,6,30.954938119490848,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.2, 'e': 0.11765484302177918}",20,9,8.343770705761035,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.2, 'e': 0.11648415777349697}",20,7,0.42417592939811977,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.2, 'e': 0.11532512103806251}",20,11,4.074168507172043,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.2, 'e': 0.1141776169108365}",30,5,30.39712835365228,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.2, 'e': 0.11304153064044985}",30,20,8.07643324545651,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.2, 'e': 0.11191674861732888}",25,15,18.13473144407139,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.2, 'e': 0.11080315836233387}",25,11,15.502408189948666,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.2, 'e': 0.10970064851551141}",30,7,29.359159997178807,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.2, 'e': 0.10860910882495796}",20,7,25.50672431573389,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.2, 'e': 0.10752843013579495}",20,0,-18.91183593922269,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
224,False,"{'a': 0.2, 'e': 0.1064585043792528}",30,19,-20.721127031103595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
225,False,"{'a': 0.2, 'e': 0.10539922456186433}",20,12,1.109517210313454,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.2, 'e': 0.104350484754765}",20,0,27.666878106086525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
227,False,"{'a': 0.2, 'e': 0.1033121800831002}",20,13,2.5294952618885196,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.2, 'e': 0.10228420671553744}",25,19,12.64938107331389,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.2, 'e': 0.1012664618538834}",20,7,17.118764931135367,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.2, 'e': 0.1002588437228037}",25,11,-59.73831440348791,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
231,False,"{'a': 0.2, 'e': 0.09926125155964566}",20,11,2.164260224514716,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.2, 'e': 0.09827358560436154}",35,7,22.63128264470063,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1
233,False,"{'a': 0.2, 'e': 0.09729574708953276}",25,0,28.11837113685155,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
234,False,"{'a': 0.2, 'e': 0.09632763823049303}",30,14,1.3846306561200188,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
235,False,"{'a': 0.2, 'e': 0.09536916221554961}",20,6,1.3938374364815966,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.2, 'e': 0.09442022319630235}",20,13,15.093587191696797,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.2, 'e': 0.09348072627805847}",30,4,-19.02353028877306,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 1}",1
238,False,"{'a': 0.2, 'e': 0.09255057751034329}",20,0,-2.1849944876251053,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
239,False,"{'a': 0.2, 'e': 0.09162968387750484}",25,10,20.80900808728043,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.2, 'e': 0.09071795328941251}",20,6,23.563842714848732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.2, 'e': 0.08981529457224763}",35,9,26.33796630996222,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.2, 'e': 0.08892161745938634}",35,7,30.48023248220742,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.2, 'e': 0.08803683258237255}",30,3,35.29177822036834,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.2, 'e': 0.0871608514619813}",20,0,-14.850542264809048,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
245,False,"{'a': 0.2, 'e': 0.0862935864993705}",30,19,20.471831112643237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.2, 'e': 0.08543495096732123}",20,11,2.8431273025862867,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.2, 'e': 0.08458485900156469}",20,0,31.5392801241427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.2, 'e': 0.08374322559219596}",20,15,10.135898114058495,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.2, 'e': 0.08290996657517266}",20,0,20.640258713243185,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
250,False,"{'a': 0.2, 'e': 0.0820849986238988}",20,15,12.347306838565519,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.2, 'e': 0.08126823924089167}",25,10,-22.596213795824077,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
252,False,"{'a': 0.2, 'e': 0.08045960674953244}",35,5,50.128091781988815,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.2, 'e': 0.07965902028589801}",25,13,14.783848242368318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.2, 'e': 0.07886639979067495}",30,19,20.175158681788925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.2, 'e': 0.07808166600115313}",20,0,18.28026957915125,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
256,False,"{'a': 0.2, 'e': 0.07730474044329974}",25,0,-7.215886845149617,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
257,False,"{'a': 0.2, 'e': 0.07653554542391151}",35,15,32.87027437332653,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.2, 'e': 0.07577400402284548}",20,8,10.00328709125009,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.2, 'e': 0.07502004008532698}",25,13,24.384946419801466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.2, 'e': 0.07427357821433388}",20,7,22.463744866939617,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.2, 'e': 0.0735345437630571}",25,14,17.205305862014274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.2, 'e': 0.07280286282743559}",20,8,23.357201127635246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.2, 'e': 0.0720784622387661}",20,0,24.281908977800608,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.2, 'e': 0.07136126955638605}",25,0,36.72511620288102,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.2, 'e': 0.0706512130604296}",20,1,31.340430987411764,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.2, 'e': 0.06994822174465536}",25,8,28.704266929903575,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.2, 'e': 0.069252225309346}",20,4,-24.082338884626843,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
268,False,"{'a': 0.2, 'e': 0.06856315415427791}",30,9,37.35649640551,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.2, 'e': 0.06788093937176144}",30,6,-1.4756176943253416,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.2, 'e': 0.06720551273974976}",20,3,-13.53390245204931,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
271,False,"{'a': 0.2, 'e': 0.06653680671501686}",20,10,14.689196458832143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.2, 'e': 0.06587475442640295}",25,3,33.77891672469625,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.2, 'e': 0.06521928966812753}",20,15,10.216721974407836,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.2, 'e': 0.06457034689316847}",25,17,13.583797606086474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.2, 'e': 0.06392786120670757}",25,0,28.703351531060548,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
276,False,"{'a': 0.2, 'e': 0.0632917683596407}",30,14,30.063522225095742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.2, 'e': 0.06266200474215315}",20,0,17.358510149208794,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
278,False,"{'a': 0.2, 'e': 0.06203850737735829}",20,0,-10.526889172217553,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
279,False,"{'a': 0.2, 'e': 0.06142121391500013}",25,5,31.42746765222286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.2, 'e': 0.06081006262521795}",25,0,-5.316339764246914,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
281,False,"{'a': 0.2, 'e': 0.06020499239237354}",20,0,27.046603954115955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.2, 'e': 0.05960594270893937}",25,1,22.23404575032828,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.2, 'e': 0.05901285366944784}",20,14,12.480375395797816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.2, 'e': 0.05842566596450083}",30,0,-4.473988172472436,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
285,False,"{'a': 0.2, 'e': 0.057844320874838456}",20,0,-12.737525857175347,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
286,False,"{'a': 0.2, 'e': 0.05726876026546736}",20,10,19.41666752816458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.2, 'e': 0.0566989265798469}",20,8,15.763520988022233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.2, 'e': 0.056134762834133725}",25,0,30.268125163402907,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
289,False,"{'a': 0.2, 'e': 0.05557621261148306}",30,4,29.42219324992795,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.2, 'e': 0.05502322005640723}",30,19,11.331676350051149,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.2, 'e': 0.05447572986918986}",25,13,11.284208322597147,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.2, 'e': 0.05393368730035602}",30,13,27.939676891248045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.2, 'e': 0.053397038145197084}",25,15,20.016134782537705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.2, 'e': 0.05286572873835037}",25,0,27.58277715640909,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.2, 'e': 0.05233970594843238}",25,15,5.883512809239747,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.2, 'e': 0.05181891717272583}",35,23,26.96880123025703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.2, 'e': 0.05130331033191911}",20,12,11.662989892408907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.2, 'e': 0.0507928338648985}",20,8,20.151315414881346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.2, 'e': 0.050287436723591865}",20,0,27.66893163320575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
300,False,"{'a': 0.2, 'e': 0.049787068367863944}",25,11,21.5309548638374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,14,12.482491202259878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,11,19.960412024775486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,22,14.25306154626585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,6,23.840058831303256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,20,10.730549586486148,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,16,24.014638682446588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,5,43.46278394008608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,7,21.562197837010064,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,2,29.44708696489072,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,1,32.20759788648367,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
