trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
17,False,"{'a': 0.5, 'e': 0.8345137614500875}",30,0,-95.37478203835073,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.8261686238355866}",35,0,-133.67843160229714,"{0: 19, 1: 9, 2: 5, 3: 1, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.8179069375972308}",20,10,-46.40027097508124,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0.8097278682212584}",20,14,-1.1237591248548102,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.8016305895390459}",30,0,-293.73143025390283,"{0: 15, 1: 4, 2: 3, 3: 3, 4: 5}",0
22,False,"{'a': 0.5, 'e': 0.7936142836436554}",25,0,-191.62910401510084,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
23,False,"{'a': 0.5, 'e': 0.7856781408072188}",30,0,-69.266911741953,"{0: 23, 1: 2, 2: 2, 3: 3, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.7778213593991467}",25,0,-98.04900344106052,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.7700431458051551}",30,0,-121.88554525092928,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.7623427143471035}",30,0,-106.7235012852075,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.7547192872036325}",30,0,-166.96073573825123,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.7471720943315961}",20,0,-70.18676315685823,"{0: 13, 1: 3, 2: 1, 3: 3, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.7397003733882802}",25,15,-8.673674247513787,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
